Accession Number,Transcript Id,FPKM Value
NW_006436285.1,29156,4.28
NW_006436285.1,29157,5.62
NW_006436285.1,29158,15.04
NW_006436285.1,29159,3.31
NW_006430045.1,2916,6.81
NW_006436285.1,29160,1.75
NW_006436285.1,29161,4.32
NW_006436285.1,29162,4.9
NW_006436285.1,29163,4.45
NW_006436285.1,29164,1.01
NW_006436285.1,29165,8.07
NW_006436285.1,29166,1.93
NW_006436285.1,29167,1.9
NW_006436285.1,29168,8.38
NW_006436285.1,29169,7.73
NW_006430045.1,2917,2.27
NW_006436285.1,29170,12.91
NW_006436285.1,29171,3.59
NW_006436285.1,29172,5.36
NW_006436285.1,29173,5.19
NW_006436285.1,29174,2.06
NW_006436285.1,29175,4.21
NW_006436285.1,29176,6.52
NW_006436285.1,29177,5.84
NW_006436285.1,29178,6.49
NW_006436285.1,29179,3.11
NW_006430045.1,2918,56.78
NW_006436285.1,29180,4.75
NW_006436285.1,29181,4.06
NW_006436285.1,29182,0.0
NW_006436285.1,29183,2.2
NW_006436285.1,29184,7.1
NW_006436285.1,29185,4.2
NW_006436285.1,29186,3.43
NW_006436285.1,29187,3.24
NW_006436285.1,29188,3.85
NW_006436285.1,29189,5.32
NW_006430045.1,2919,33.41
NW_006436286.1,29190,35.72
NW_006436286.1,29191,4.27
NW_006436286.1,29192,1.01
NW_006436286.1,29193,3.01
NW_006436286.1,29194,0.35
NW_006436286.1,29195,6.26
NW_006436286.1,29196,2.12
NW_006436286.1,29197,2.33
NW_006436286.1,29198,0.0
NW_006436286.1,29199,0.96
NW_006429611.1,292,0.0
NW_006430045.1,2920,24.01
NW_006436286.1,29200,5.24
NW_006436286.1,29201,0.0
NW_006436286.1,29202,4.91
NW_006436286.1,29203,0.0
NW_006436286.1,29204,8.31
NW_006436286.1,29205,1.76
NW_006436286.1,29206,1.67
NW_006436286.1,29207,0.0
NW_006436286.1,29208,1.35
NW_006436286.1,29209,0.0
NW_006430045.1,2921,4.57
NW_006436286.1,29210,2.16
NW_006436286.1,29211,0.0
NW_006436286.1,29212,64.15
NW_006436286.1,29213,7.86
NW_006436286.1,29214,3.28
NW_006436286.1,29215,7.56
NW_006436286.1,29216,2.59
NW_006436286.1,29217,9.14
NW_006436286.1,29218,12.79
NW_006436286.1,29219,29.06
NW_006430045.1,2922,1.96
NW_006436286.1,29220,13.63
NW_006436286.1,29221,0.58
NW_006436286.1,29222,9.53
NW_006436286.1,29223,2.66
NW_006436286.1,29224,5.55
NW_006436286.1,29225,43.16
NW_006436286.1,29226,4.97
NW_006436286.1,29227,0.0
NW_006436286.1,29228,8.81
NW_006436286.1,29229,1.03
NW_006430045.1,2923,0.0
NW_006436286.1,29230,16.88
NW_006436286.1,29231,15.14
NW_006436286.1,29232,0.0
NW_006436286.1,29233,3.7
NW_006436286.1,29234,8.73
NW_006436286.1,29235,3.11
NW_006436286.1,29236,4.32
NW_006436286.1,29237,1.47
NW_006436286.1,29238,1.99
NW_006436286.1,29239,4.47
NW_006430045.1,2924,7.96
NW_006436286.1,29240,14.3
NW_006436286.1,29241,6.98
NW_006436286.1,29242,0.0
NW_006436286.1,29243,10.6
NW_006436286.1,29244,2.4
NW_006436286.1,29245,6.84
NW_006436286.1,29246,4.03
NW_006436286.1,29247,5.73
NW_006436286.1,29248,7.51
NW_006436286.1,29249,5.23
NW_006430045.1,2925,5.96
NW_006436286.1,29250,5.55
NW_006436286.1,29251,1.8
NW_006436286.1,29252,6.47
NW_006436286.1,29253,4.87
NW_006436286.1,29254,5.44
NW_006436286.1,29255,4.27
NW_006436286.1,29256,6.99
NW_006436286.1,29257,4.75
NW_006436286.1,29258,24.84
NW_006436286.1,29259,1.72
NW_006430045.1,2926,4.47
NW_006436286.1,29260,1.88
NW_006436286.1,29261,1.85
NW_006436286.1,29262,3.06
NW_006436286.1,29263,2.54
NW_006436286.1,29264,2.25
NW_006436286.1,29265,3.4
NW_006436286.1,29266,1.4
NW_006436286.1,29267,6.37
NW_006436286.1,29268,4.7
NW_006436286.1,29269,6.07
NW_006430045.1,2927,5.02
NW_006436286.1,29270,10.31
NW_006436286.1,29271,1.97
NW_006436286.1,29272,3.95
NW_006436286.1,29273,5.47
NW_006436286.1,29274,3.35
NW_006436286.1,29275,5.93
NW_006436286.1,29276,3.24
NW_006436286.1,29277,4.47
NW_006436286.1,29278,9.27
NW_006436286.1,29279,11.61
NW_006430045.1,2928,3.59
NW_006436286.1,29280,0.0
NW_006436286.1,29281,2.78
NW_006436286.1,29282,0.0
NW_006436286.1,29283,2.3
NW_006436286.1,29284,2.43
NW_006436286.1,29285,3.45
NW_006436286.1,29286,2.11
NW_006436286.1,29287,8.53
NW_006436286.1,29288,8.11
NW_006436286.1,29289,3.34
NW_006430045.1,2929,4.83
NW_006436286.1,29290,8.08
NW_006436286.1,29291,7.21
NW_006436286.1,29292,0.0
NW_006436286.1,29293,14.94
NW_006436286.1,29294,3.02
NW_006436286.1,29295,0.0
NW_006436286.1,29296,9.11
NW_006436286.1,29297,6.11
NW_006436286.1,29298,3.77
NW_006436286.1,29299,2.78
NW_006429611.1,293,9.25
NW_006430045.1,2930,0.0
NW_006436286.1,29300,1.05
NW_006436286.1,29301,2.65
NW_006436286.1,29302,0.0
NW_006436286.1,29303,8.06
NW_006436286.1,29304,11.57
NW_006436286.1,29305,1.82
NW_006436286.1,29306,1.88
NW_006436286.1,29307,2.68
NW_006436286.1,29308,0.0
NW_006436286.1,29309,5.24
NW_006430045.1,2931,7.77
NW_006436286.1,29310,6.27
NW_006436286.1,29311,3.4
NW_006436286.1,29312,2.62
NW_006436286.1,29313,1.59
NW_006436286.1,29314,1.61
NW_006436286.1,29315,2.68
NW_006436286.1,29316,1.47
NW_006436286.1,29317,3.93
NW_006436286.1,29318,6.1
NW_006436286.1,29319,4.32
NW_006430045.1,2932,3.77
NW_006436286.1,29320,3.99
NW_006436286.1,29321,2.41
NW_006436286.1,29322,4.02
NW_006436286.1,29323,3.81
NW_006436286.1,29324,4.32
NW_006436286.1,29325,4.35
NW_006436286.1,29326,1.63
NW_006436286.1,29327,4.13
NW_006436286.1,29328,2.65
NW_006436286.1,29329,2.57
NW_006430045.1,2933,2.76
NW_006436286.1,29330,9.17
NW_006436286.1,29331,7.4
NW_006436286.1,29332,0.0
NW_006436286.1,29333,2.18
NW_006436286.1,29334,1.49
NW_006436286.1,29335,4.87
NW_006436286.1,29336,7.78
NW_006436286.1,29337,3.16
NW_006436286.1,29338,4.58
NW_006436286.1,29339,1.18
NW_006430045.1,2934,2.38
NW_006436286.1,29340,4.32
NW_006436286.1,29341,4.32
NW_006436286.1,29342,1.46
NW_006436286.1,29343,16.75
NW_006436286.1,29344,7.38
NW_006436286.1,29345,0.0
NW_006436286.1,29346,4.31
NW_006436286.1,29347,3.7
NW_006436286.1,29348,1.94
NW_006436286.1,29349,2.74
NW_006430045.1,2935,1.07
NW_006436286.1,29350,2.99
NW_006436286.1,29351,3.87
NW_006436286.1,29352,10.25
NW_006436286.1,29353,8.67
NW_006436286.1,29354,6.46
NW_006436286.1,29355,0.0
NW_006436286.1,29356,2.22
NW_006436286.1,29357,2.56
NW_006436286.1,29358,4.17
NW_006436286.1,29359,3.13
NW_006430045.1,2936,4.47
NW_006436286.1,29360,7.19
NW_006436286.1,29361,9.37
NW_006436286.1,29362,9.25
NW_006436286.1,29363,6.54
NW_006436286.1,29364,4.88
NW_006436286.1,29365,7.62
NW_006436286.1,29366,3.38
NW_006436286.1,29367,4.29
NW_006436286.1,29368,4.02
NW_006436286.1,29369,5.89
NW_006430045.1,2937,14.63
NW_006436286.1,29370,4.27
NW_006436286.1,29371,14.37
NW_006436286.1,29372,2.46
NW_006436286.1,29373,3.61
NW_006436286.1,29374,4.47
NW_006436286.1,29375,8.26
NW_006436286.1,29376,3.09
NW_006436286.1,29377,4.71
NW_006436286.1,29378,2.54
NW_006436286.1,29379,3.83
NW_006430045.1,2938,1.22
NW_006436286.1,29380,4.47
NW_006436286.1,29381,7.08
NW_006436286.1,29382,1.75
NW_006436286.1,29383,3.07
NW_006436286.1,29384,4.53
NW_006436286.1,29385,3.81
NW_006436286.1,29386,4.72
NW_006436286.1,29387,4.07
NW_006436286.1,29388,5.55
NW_006436286.1,29389,4.02
NW_006430045.1,2939,1.99
NW_006436286.1,29390,2.43
NW_006436286.1,29391,2.49
NW_006436286.1,29392,2.13
NW_006436286.1,29393,1.6
NW_006436286.1,29394,4.12
NW_006436286.1,29395,0.0
NW_006436286.1,29396,3.86
NW_006436286.1,29397,9.05
NW_006436286.1,29398,13.25
NW_006436286.1,29399,10.16
NW_006429611.1,294,6.79
NW_006430045.1,2940,3.1
NW_006436286.1,29400,10.67
NW_006436286.1,29401,4.39
NW_006436286.1,29402,5.39
NW_006436286.1,29403,3.85
NW_006436286.1,29404,8.7
NW_006436286.1,29405,4.55
NW_006436286.1,29406,3.99
NW_006436286.1,29407,4.16
NW_006436286.1,29408,2.73
NW_006436286.1,29409,10.52
NW_006430045.1,2941,6.68
NW_006436286.1,29410,6.1
NW_006436286.1,29411,7.74
NW_006436286.1,29412,7.32
NW_006436286.1,29413,3.54
NW_006436286.1,29414,4.41
NW_006436286.1,29415,5.89
NW_006436286.1,29416,2.56
NW_006436286.1,29417,6.19
NW_006436286.1,29418,6.27
NW_006436286.1,29419,5.39
NW_006430045.1,2942,5.82
NW_006436286.1,29420,3.12
NW_006436286.1,29421,0.0
NW_006436286.1,29422,0.0
NW_006436286.1,29423,6.93
NW_006436286.1,29424,2.61
NW_006436286.1,29425,2.24
NW_006436286.1,29426,0.0
NW_006436286.1,29427,0.0
NW_006436286.1,29428,0.0
NW_006436286.1,29429,8.95
NW_006430045.1,2943,0.0
NW_006436286.1,29430,0.97
NW_006436286.1,29431,2.21
NW_006436286.1,29432,0.0
NW_006436286.1,29433,2.9
NW_006436286.1,29434,0.0
NW_006436286.1,29435,5.44
NW_006436286.1,29436,5.33
NW_006436286.1,29437,2.62
NW_006436286.1,29438,2.48
NW_006436286.1,29439,3.2
NW_006430045.1,2944,9.85
NW_006436286.1,29440,3.63
NW_006436286.1,29441,8.57
NW_006436286.1,29442,0.0
NW_006436286.1,29443,2.84
NW_006436286.1,29444,4.27
NW_006436286.1,29445,21.87
NW_006436286.1,29446,7.92
NW_006436286.1,29447,11.97
NW_006436286.1,29448,0.0
NW_006436286.1,29449,0.0
NW_006430045.1,2945,1.63
NW_006436286.1,29450,49.41
NW_006436286.1,29451,21.04
NW_006436286.1,29452,4.69
NW_006436286.1,29453,3.76
NW_006436286.1,29454,4.98
NW_006436286.1,29455,0.0
NW_006436286.1,29456,43.61
NW_006436286.1,29457,6.14
NW_006436286.1,29458,6.72
NW_006436286.1,29459,0.0
NW_006430045.1,2946,3.31
NW_006436286.1,29460,4.26
NW_006436286.1,29461,1.99
NW_006436286.1,29462,11.5
NW_006436286.1,29463,0.0
NW_006436286.1,29464,0.74
NW_006436286.1,29465,0.0
NW_006436286.1,29466,6.48
NW_006436286.1,29467,0.0
NW_006436286.1,29468,2.46
NW_006436286.1,29469,9.27
NW_006430045.1,2947,6.73
NW_006436286.1,29470,1.17
NW_006436286.1,29471,13.13
NW_006436286.1,29472,4.64
NW_006436286.1,29473,8.02
NW_006436286.1,29474,0.72
NW_006436286.1,29475,0.54
NW_006436286.1,29476,0.55
NW_006436286.1,29477,7.96
NW_006436286.1,29478,5.3
NW_006436286.1,29479,143.54
NW_006430045.1,2948,9.07
NW_006436286.1,29480,6.08
NW_006436286.1,29481,2.71
NW_006436286.1,29482,5.24
NW_006436286.1,29483,2.75
NW_006436286.1,29484,1.41
NW_006436286.1,29485,7.72
NW_006436286.1,29486,19.52
NW_006436286.1,29487,5.15
NW_006436286.1,29488,0.0
NW_006436286.1,29489,1.43
NW_006430045.1,2949,5.62
NW_006436286.1,29490,0.0
NW_006436286.1,29491,1.24
NW_006436286.1,29492,2.47
NW_006436286.1,29493,4.96
NW_006436286.1,29494,5.77
NW_006436286.1,29495,41.23
NW_006436286.1,29496,6.05
NW_006436286.1,29497,5.9
NW_006436286.1,29498,1.39
NW_006436286.1,29499,0.88
NW_006429611.1,295,8.98
NW_006430045.1,2950,6.35
NW_006436286.1,29500,9.39
NW_006436286.1,29501,0.88
NW_006436286.1,29502,9.39
NW_006436286.1,29503,3.36
NW_006436287.1,29504,4.26
NW_006436287.1,29505,4.91
NW_006436287.1,29506,1.96
NW_006436287.1,29507,7.17
NW_006436287.1,29508,5.25
NW_006436287.1,29509,2.34
NW_006430045.1,2951,2.18
NW_006436287.1,29510,2.73
NW_006436287.1,29511,5.75
NW_006436287.1,29512,3.18
NW_006436287.1,29513,2.57
NW_006436287.1,29514,1.9
NW_006436287.1,29515,0.0
NW_006436287.1,29516,2.44
NW_006436287.1,29517,1.36
NW_006436287.1,29518,1.85
NW_006436287.1,29519,4.24
NW_006430045.1,2952,18.76
NW_006436287.1,29520,3.76
NW_006436287.1,29521,0.0
NW_006436287.1,29522,5.33
NW_006436287.1,29523,4.13
NW_006436287.1,29524,2.31
NW_006436287.1,29525,2.27
NW_006436287.1,29526,3.02
NW_006436287.1,29527,2.18
NW_006436287.1,29528,2.1
NW_006436287.1,29529,5.63
NW_006430045.1,2953,14.11
NW_006436287.1,29530,36.39
NW_006436287.1,29531,35.3
NW_006436287.1,29532,35.03
NW_006436287.1,29533,26.21
NW_006436287.1,29534,18.76
NW_006436287.1,29535,25.95
NW_006436287.1,29536,20.05
NW_006436287.1,29537,3.31
NW_006436287.1,29538,2.78
NW_006436287.1,29539,3.98
NW_006430045.1,2954,6.83
NW_006436287.1,29540,1.24
NW_006436287.1,29541,3.45
NW_006436287.1,29542,4.02
NW_006436287.1,29543,4.3
NW_006436287.1,29544,0.0
NW_006436287.1,29545,3.45
NW_006436287.1,29546,6.76
NW_006436287.1,29547,0.0
NW_006436287.1,29548,4.45
NW_006436287.1,29549,3.99
NW_006430045.1,2955,6.12
NW_006436287.1,29550,2.64
NW_006436287.1,29551,2.4
NW_006436287.1,29552,7.59
NW_006436287.1,29553,3.98
NW_006436287.1,29554,0.0
NW_006436287.1,29555,1.78
NW_006436287.1,29556,0.0
NW_006436287.1,29557,25.06
NW_006436287.1,29558,27.84
NW_006436287.1,29559,2.4
NW_006430045.1,2956,2.7
NW_006436287.1,29560,7.1
NW_006436287.1,29561,0.0
NW_006436287.1,29562,4.27
NW_006436287.1,29563,2.03
NW_006436287.1,29564,3.99
NW_006436287.1,29565,2.76
NW_006436287.1,29566,10.17
NW_006436287.1,29567,4.81
NW_006436287.1,29568,5.12
NW_006436287.1,29569,1.5
NW_006430045.1,2957,1.99
NW_006436287.1,29570,3.77
NW_006436287.1,29571,0.0
NW_006436287.1,29572,3.26
NW_006436287.1,29573,5.9
NW_006436287.1,29574,4.88
NW_006436287.1,29575,9.72
NW_006436287.1,29576,6.6
NW_006436287.1,29577,9.17
NW_006436287.1,29578,6.91
NW_006436287.1,29579,17.38
NW_006430045.1,2958,10.13
NW_006436287.1,29580,9.49
NW_006436287.1,29581,7.71
NW_006436287.1,29582,41.28
NW_006436287.1,29583,4.05
NW_006436287.1,29584,1.42
NW_006436287.1,29585,28.22
NW_006436287.1,29586,26.27
NW_006436287.1,29587,5.3
NW_006436287.1,29588,10.25
NW_006436287.1,29589,11.16
NW_006430045.1,2959,5.22
NW_006436287.1,29590,4.67
NW_006436287.1,29591,1.27
NW_006436287.1,29592,1.87
NW_006436287.1,29593,0.85
NW_006436287.1,29594,5.57
NW_006436287.1,29595,3.59
NW_006436287.1,29596,2.87
NW_006436287.1,29597,3.0
NW_006436287.1,29598,2.91
NW_006436287.1,29599,3.23
NW_006429611.1,296,16.37
NW_006430045.1,2960,9.16
NW_006436287.1,29600,10.37
NW_006436287.1,29601,19.61
NW_006436287.1,29602,3.83
NW_006436287.1,29603,4.97
NW_006436287.1,29604,4.48
NW_006436287.1,29605,2.27
NW_006436287.1,29606,4.25
NW_006436287.1,29607,1.97
NW_006436287.1,29608,0.0
NW_006436287.1,29609,4.04
NW_006430045.1,2961,1.51
NW_006436287.1,29610,0.49
NW_006436287.1,29611,0.0
NW_006436287.1,29612,4.89
NW_006436287.1,29613,1.87
NW_006436287.1,29614,27.4
NW_006436287.1,29615,5.12
NW_006436287.1,29616,2.84
NW_006436287.1,29617,21.08
NW_006436287.1,29618,2.0
NW_006436287.1,29619,22.41
NW_006430045.1,2962,4.62
NW_006436287.1,29620,1.38
NW_006436287.1,29621,23.79
NW_006436287.1,29622,11.68
NW_006436287.1,29623,24.9
NW_006436287.1,29624,1.2
NW_006436287.1,29625,1.54
NW_006436287.1,29626,3.4
NW_006436287.1,29627,2.01
NW_006436287.1,29628,8.42
NW_006436287.1,29629,3.11
NW_006430045.1,2963,4.34
NW_006436287.1,29630,0.0
NW_006436287.1,29631,15.13
NW_006436287.1,29632,1.77
NW_006436287.1,29633,2.55
NW_006436287.1,29634,13.96
NW_006436287.1,29635,21.71
NW_006436287.1,29636,10.05
NW_006436287.1,29637,6.73
NW_006436287.1,29638,0.0
NW_006436287.1,29639,0.74
NW_006430045.1,2964,2.31
NW_006436287.1,29640,14.74
NW_006436287.1,29641,1.58
NW_006436287.1,29642,1.1
NW_006436287.1,29643,0.0
NW_006436287.1,29644,2.95
NW_006436287.1,29645,10.27
NW_006436287.1,29646,88.0
NW_006436287.1,29647,1.63
NW_006436287.1,29648,7.96
NW_006436287.1,29649,2.54
NW_006430045.1,2965,7.96
NW_006436287.1,29650,5.32
NW_006435780.1,29651,2.44
NW_006433941.1,29652,39.26
NW_006436287.1,29653,23.34
NW_006436287.1,29654,6.38
NW_006436287.1,29655,5.57
NW_006436287.1,29656,7.56
NW_006436287.1,29657,444.0
NW_006436287.1,29658,1.56
NW_006436287.1,29659,1.59
NW_006430045.1,2966,1.75
NW_006436287.1,29660,3.73
NW_006436287.1,29661,2.43
NW_006436287.1,29662,2.27
NW_006436287.1,29663,2.27
NW_006436287.1,29664,6.21
NW_006436287.1,29665,4.43
NW_006436287.1,29666,37.01
NW_006436287.1,29667,75.27
NW_006436287.1,29668,3.82
NW_006436287.1,29669,11.36
NW_006430045.1,2967,5.09
NW_006436287.1,29670,7.24
NW_006436287.1,29671,0.91
NW_006436287.1,29672,3.95
NW_006436287.1,29673,37.7
NW_006436287.1,29674,1.99
NW_006436287.1,29675,0.0
NW_006436288.1,29676,16.15
NW_006436288.1,29677,0.64
NW_006436288.1,29678,4.98
NW_006436288.1,29679,21.84
NW_006430045.1,2968,2.98
NW_006436288.1,29680,35.92
NW_006436288.1,29681,25.95
NW_006436288.1,29682,32.04
NW_006436288.1,29683,13.77
NW_006436288.1,29684,4.18
NW_006436288.1,29685,119.43
NW_006436288.1,29686,2.84
NW_006436288.1,29687,1.36
NW_006436288.1,29688,7.5
NW_006436288.1,29689,7.35
NW_006430045.1,2969,1.93
NW_006436288.1,29690,80.88
NW_006436288.1,29691,8.61
NW_006436288.1,29692,3.54
NW_006436288.1,29693,3.63
NW_006436288.1,29694,6.52
NW_006436288.1,29695,5.64
NW_006436288.1,29696,6.01
NW_006436288.1,29697,21.72
NW_006436288.1,29698,0.89
NW_006436288.1,29699,7.78
NW_006429611.1,297,13.9
NW_006430045.1,2970,0.0
NW_006436288.1,29700,14.26
NW_006436288.1,29701,1.93
NW_006436288.1,29702,8.32
NW_006436288.1,29703,0.0
NW_006436288.1,29704,6.33
NW_006436288.1,29705,4.76
NW_006436288.1,29706,3.74
NW_006436288.1,29707,0.0
NW_006436288.1,29708,7.94
NW_006436288.1,29709,16.2
NW_006430045.1,2971,6.18
NW_006436288.1,29710,17.81
NW_006436288.1,29711,0.53
NW_006436288.1,29712,4.22
NW_006436288.1,29713,3.69
NW_006436288.1,29714,19.77
NW_006436288.1,29715,0.0
NW_006436288.1,29716,22.83
NW_006436288.1,29717,5.59
NW_006436288.1,29718,10.0
NW_006436288.1,29719,0.94
NW_006430045.1,2972,9.72
NW_006436288.1,29720,0.0
NW_006436288.1,29721,12.58
NW_006436288.1,29722,32.35
NW_006436288.1,29723,5.01
NW_006436288.1,29724,1.42
NW_006436288.1,29725,4.43
NW_006436288.1,29726,3.52
NW_006436288.1,29727,0.0
NW_006436288.1,29728,4.18
NW_006436288.1,29729,9.64
NW_006430045.1,2973,4.07
NW_006436288.1,29730,1.31
NW_006436288.1,29731,10.28
NW_006436288.1,29732,0.0
NW_006436288.1,29733,0.0
NW_006436288.1,29734,3.83
NW_006436288.1,29735,6.05
NW_006436288.1,29736,0.0
NW_006436814.1,29737,23.54
NW_006436288.1,29738,6.65
NW_006436288.1,29739,9.85
NW_006430045.1,2974,0.0
NW_006436288.1,29740,2.95
NW_006436288.1,29741,4.01
NW_006436288.1,29742,9.17
NW_006436288.1,29743,2.94
NW_006436288.1,29744,1.8
NW_006436288.1,29745,2.48
NW_006436288.1,29746,2.95
NW_006436288.1,29747,5.32
NW_006436288.1,29748,2.39
NW_006436288.1,29749,17.08
NW_006430045.1,2975,7.9
NW_006436288.1,29750,10.77
NW_006436288.1,29751,9.45
NW_006436288.1,29752,2.89
NW_006436288.1,29753,0.72
NW_006436288.1,29754,0.0
NW_006436288.1,29755,8.1
NW_006436288.1,29756,4.48
NW_006443138.1,29757,8.28
NW_006443138.1,29758,20.45
NW_006436288.1,29759,3.25
NW_006430045.1,2976,3.49
NW_006436288.1,29760,2.88
NW_006436288.1,29761,0.0
NW_006436288.1,29762,9.47
NW_006436288.1,29763,5.89
NW_006436288.1,29764,5.75
NW_006436288.1,29765,13.0
NW_006436288.1,29766,12.43
NW_006436288.1,29767,14.45
NW_006436288.1,29768,12.0
NW_006436288.1,29769,5.86
NW_006430045.1,2977,4.59
NW_006436288.1,29770,8.98
NW_006436288.1,29771,6.65
NW_006436288.1,29772,4.27
NW_006436288.1,29773,5.13
NW_006436288.1,29774,4.03
NW_006436288.1,29775,6.94
NW_006436288.1,29776,8.68
NW_006436288.1,29777,0.0
NW_006436288.1,29778,4.42
NW_006436288.1,29779,17.32
NW_006430045.1,2978,0.93
NW_006436288.1,29780,5.13
NW_006436288.1,29781,0.0
NW_006436288.1,29782,6.59
NW_006436288.1,29783,1.44
NW_006436288.1,29784,25.2
NW_006436288.1,29785,1.55
NW_006436288.1,29786,4.1
NW_006436288.1,29787,7.26
NW_006436288.1,29788,6.07
NW_006436288.1,29789,4.63
NW_006430045.1,2979,6.94
NW_006436288.1,29790,4.58
NW_006436288.1,29791,2.06
NW_006436288.1,29792,2.57
NW_006436288.1,29793,3.97
NW_006436288.1,29794,4.55
NW_006436288.1,29795,8.02
NW_006436288.1,29796,5.15
NW_006436288.1,29797,3.15
NW_006436288.1,29798,4.55
NW_006436288.1,29799,5.21
NW_006429611.1,298,6.87
NW_006430045.1,2980,2.16
NW_006436288.1,29800,4.41
NW_006436288.1,29801,1.46
NW_006436288.1,29802,2.55
NW_006436288.1,29803,5.31
NW_006436288.1,29804,1.79
NW_006436288.1,29805,2.06
NW_006436288.1,29806,2.84
NW_006436288.1,29807,82.11
NW_006436288.1,29808,3.5
NW_006436288.1,29809,5.43
NW_006430045.1,2981,2.1
NW_006436288.1,29810,6.7
NW_006436288.1,29811,6.17
NW_006436288.1,29812,4.49
NW_006436288.1,29813,3.88
NW_006436288.1,29814,5.94
NW_006436288.1,29815,1.68
NW_006436288.1,29816,4.51
NW_006436288.1,29817,3.59
NW_006436288.1,29818,59.49
NW_006436288.1,29819,3.72
NW_006430045.1,2982,3.07
NW_006436288.1,29820,2.76
NW_006436288.1,29821,3.64
NW_006436288.1,29822,3.83
NW_006436288.1,29823,2.16
NW_006436288.1,29824,2.78
NW_006436288.1,29825,2.06
NW_006436288.1,29826,3.54
NW_006436288.1,29827,2.09
NW_006436288.1,29828,9.25
NW_006436288.1,29829,5.31
NW_006430045.1,2983,6.85
NW_006436288.1,29830,2.59
NW_006436288.1,29831,3.69
NW_006436288.1,29832,3.81
NW_006436288.1,29833,3.54
NW_006436288.1,29834,2.26
NW_006436288.1,29835,4.19
NW_006436288.1,29836,3.02
NW_006436288.1,29837,1.72
NW_006436288.1,29838,4.27
NW_006436288.1,29839,19.22
NW_006430045.1,2984,9.6
NW_006436288.1,29840,3.1
NW_006436288.1,29841,4.32
NW_006436288.1,29842,3.99
NW_006436288.1,29843,3.07
NW_006436288.1,29844,3.0
NW_006436288.1,29845,2.09
NW_006436288.1,29846,2.71
NW_006436288.1,29847,3.95
NW_006436288.1,29848,3.73
NW_006436288.1,29849,1.96
NW_006430045.1,2985,3.89
NW_006436288.1,29850,4.53
NW_006436288.1,29851,6.16
NW_006436288.1,29852,1.4
NW_006436288.1,29853,2.35
NW_006436288.1,29854,3.87
NW_006436288.1,29855,1.82
NW_006436288.1,29856,2.98
NW_006436288.1,29857,2.27
NW_006436288.1,29858,0.0
NW_006436288.1,29859,0.0
NW_006430045.1,2986,19.35
NW_006436288.1,29860,5.09
NW_006436288.1,29861,2.58
NW_006436288.1,29862,2.52
NW_006436288.1,29863,3.18
NW_006436288.1,29864,1.76
NW_006436288.1,29865,2.98
NW_006436288.1,29866,2.88
NW_006436288.1,29867,3.4
NW_006436288.1,29868,2.97
NW_006436288.1,29869,1.77
NW_006430057.1,2987,1.17
NW_006436288.1,29870,3.09
NW_006436288.1,29871,1.75
NW_006436288.1,29872,6.82
NW_006436288.1,29873,4.01
NW_006436288.1,29874,1.85
NW_006436288.1,29875,7.62
